Symbol,Threshold,Max_Streak_Pos,Max_Streak_Neg,Pattern,Pattern_Name,Category,Chance,Prob,Stats,avg_return
LANNA,±0.7%,7,10,---,3_Days_Down,Trend,🔴 DOWN,53%,97/182 (5000),-0.090352583394279
LANNA,±0.7%,7,10,++++,4_Days_Up,Trend,🔴 DOWN,62%,23/37 (5000),-0.1381225823927834
LANNA,±0.7%,7,10,+++-,4D_Reversal_Down,Reversal,🟢 UP,61%,32/52 (5000),0.9700010695156688
LANNA,±0.7%,7,10,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,52%,36/69 (5000),-0.1783114077797896
LANNA,±0.7%,7,10,++--,4D_Reversal_Down,Reversal,🟢 UP,51%,32/62 (5000),0.2070394279523952
LANNA,±0.7%,7,10,+-++,4D_Mixed_+-++,Mixed,🔴 DOWN,60%,45/74 (5000),0.0375844421443752
LANNA,±0.7%,7,10,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,51%,36/70 (5000),0.1662285952688262
LANNA,±0.7%,7,10,+--+,4D_Mixed_+--+,Mixed,🟢 UP,51%,33/64 (5000),0.5385609230309565
LANNA,±0.7%,7,10,+---,4D_Reversal_Down,Reversal,🟢 UP,50%,29/57 (5000),-0.2037159884381711
LANNA,±0.7%,7,10,-+++,4D_Reversal_Up,Reversal,🟢 UP,50%,24/48 (5000),0.1791283145956379
LANNA,±0.7%,7,10,-++-,4D_Mixed_-++-,Mixed,🔴 DOWN,52%,39/75 (5000),0.1050959527348218
LANNA,±0.7%,7,10,-+-+,4D_Reversal_Up,Reversal,🔴 DOWN,51%,40/77 (5000),0.1785395406931327
LANNA,±0.7%,7,10,-+--,4D_Mixed_-+--,Mixed,🟢 UP,55%,37/67 (5000),0.1413703643202257
LANNA,±0.7%,7,10,--++,4D_Reversal_Up,Reversal,🔴 DOWN,57%,33/57 (5000),-0.1187769400680166
LANNA,±0.7%,7,10,--+-,4D_Mixed_--+-,Mixed,🟢 UP,55%,38/68 (5000),0.5489102870324298
LANNA,±0.7%,7,10,---+,4D_Reversal_Up,Reversal,🔴 DOWN,60%,39/65 (5000),-0.3277173416035562
LANNA,±0.7%,7,10,----,4_Days_Down,Trend,🔴 DOWN,54%,44/81 (5000),0.1255196200870256
LANNA,±0.7%,7,10,+++++,Streak_Up_5,Breakout,🟢 UP,66%,6/9 (5000),0.7972871040618177
LANNA,±0.7%,7,10,-----,Streak_Down_5,Breakout,🔴 DOWN,60%,24/40 (5000),0.2203238479842937
LANNA,±0.7%,7,10,++++++,Streak_Up_6,Breakout,🟢 UP,66%,2/3 (5000),0.3962339969544914
LANNA,±0.7%,7,10,------,Streak_Down_6,Breakout,🔴 DOWN,65%,15/23 (5000),0.2286483791418256
LANNA,±0.7%,7,10,+++++++,Streak_Up_7,Breakout,🟢 UP,0%,0/0 (5000),0.0
LANNA,±0.7%,7,10,-------,Streak_Down_7,Breakout,🔴 DOWN,64%,9/14 (5000),0.913436460950374
LANNA,±0.7%,7,10,--------,Streak_Down_8,Breakout,🟢 UP,50%,4/8 (5000),1.5626171568259604
LANNA,±0.7%,7,10,---------,Streak_Down_9,Breakout,🟢 UP,50%,2/4 (5000),1.937477435362964
LANNA,±0.7%,7,10,----------,Streak_Down_10,Breakout,🟢 UP,100%,2/2 (5000),7.753603104212869
MAJOR,±1.9%,7,6,+,1_Days_Up,Trend,🔴 DOWN,56%,314/551 (5000),0.0221776280058979
MAJOR,±1.9%,7,6,-,1_Days_Down,Trend,🟢 UP,50%,277/544 (5000),-0.1052361472227726
MAJOR,±1.9%,7,6,++,2_Days_Up,Trend,🔴 DOWN,56%,49/86 (5000),-0.2920686145978461
MAJOR,±1.9%,7,6,+-,2D_Reversal_Down,Reversal,🟢 UP,50%,40/79 (5000),-0.0436772353343212
MAJOR,±1.9%,7,6,-+,2D_Reversal_Up,Reversal,🔴 DOWN,52%,57/108 (5000),0.2147523608350623
MAJOR,±1.9%,7,6,--,2_Days_Down,Trend,🔴 DOWN,51%,60/116 (5000),-0.1062279513639379
MAJOR,±1.9%,7,6,+++,3_Days_Up,Trend,🔴 DOWN,58%,7/12 (5000),-0.1131658268761239
MAJOR,±1.9%,7,6,++-,3D_Reversal_Down,Reversal,🟢 UP,50%,9/18 (5000),0.4130364060505573
MAJOR,±1.9%,7,6,+-+,3D_Mixed_+-+,Mixed,🟢 UP,53%,8/15 (5000),1.0517017747410915
MAJOR,±1.9%,7,6,+--,3D_Reversal_Down,Reversal,🟢 UP,50%,9/18 (5000),0.5950009097001122
MAJOR,±1.9%,7,6,-++,3D_Reversal_Up,Reversal,🔴 DOWN,68%,13/19 (5000),-0.5097517046689883
MAJOR,±1.9%,7,6,-+-,3D_Mixed_-+-,Mixed,🟢 UP,53%,8/15 (5000),0.0244832411862952
MAJOR,±1.9%,7,6,--+,3D_Reversal_Up,Reversal,🔴 DOWN,51%,14/27 (5000),0.0130801686294564
MAJOR,±1.9%,7,6,---,3_Days_Down,Trend,🔴 DOWN,56%,17/30 (5000),-0.6918111812595766
MAJOR,±1.9%,7,6,++++,4_Days_Up,Trend,🟢 UP,75%,3/4 (5000),2.8278657616892966
MAJOR,±1.9%,7,6,+++-,4D_Reversal_Down,Reversal,🟢 UP,100%,2/2 (5000),2.095823341326941
MAJOR,±1.9%,7,6,++-+,4D_Mixed_++-+,Mixed,🟢 UP,66%,2/3 (5000),0.3635132212588071
MAJOR,±1.9%,7,6,++--,4D_Reversal_Down,Reversal,🔴 DOWN,66%,2/3 (5000),0.5489119549831056
MAJOR,±1.9%,7,6,+-++,4D_Mixed_+-++,Mixed,🟢 UP,50%,1/2 (5000),-0.2191280487804814
MAJOR,±1.9%,7,6,+-+-,4D_Reversal_Down,Reversal,🟢 UP,0%,0/0 (5000),0.0
MAJOR,±1.9%,7,6,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,60%,3/5 (5000),0.2726797530953528
MAJOR,±1.9%,7,6,+---,4D_Reversal_Down,Reversal,🔴 DOWN,75%,3/4 (5000),-1.753147105500949
MAJOR,±1.9%,7,6,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,100%,3/3 (5000),-2.743333923299973
MAJOR,±1.9%,7,6,-++-,4D_Mixed_-++-,Mixed,🔴 DOWN,80%,4/5 (5000),-1.0258566046301665
MAJOR,±1.9%,7,6,-+-+,4D_Reversal_Up,Reversal,🔴 DOWN,66%,2/3 (5000),-0.9510386254572272
MAJOR,±1.9%,7,6,-+--,4D_Mixed_-+--,Mixed,🟢 UP,66%,2/3 (5000),2.807178091648703
MAJOR,±1.9%,7,6,--++,4D_Reversal_Up,Reversal,🔴 DOWN,66%,4/6 (5000),-0.2475021922840595
MAJOR,±1.9%,7,6,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,75%,3/4 (5000),-0.8205999015758062
MAJOR,±1.9%,7,6,---+,4D_Reversal_Up,Reversal,🔴 DOWN,62%,5/8 (5000),-0.2744425626918206
MAJOR,±1.9%,7,6,----,4_Days_Down,Trend,🟢 UP,50%,6/12 (5000),0.4630901571842854
MAJOR,±1.9%,7,6,+++++,Streak_Up_5,Breakout,🟢 UP,66%,2/3 (5000),2.381598793363504
MAJOR,±1.9%,7,6,-----,Streak_Down_5,Breakout,🟢 UP,66%,2/3 (5000),1.5145819093187465
MAJOR,±1.9%,7,6,++++++,Streak_Up_6,Breakout,🟢 UP,50%,1/2 (5000),1.5723981900452544
MAJOR,±1.9%,7,6,------,Streak_Down_6,Breakout,🟢 UP,100%,1/1 (5000),12.5
MAJOR,±1.9%,7,6,+++++++,Streak_Up_7,Breakout,🔴 DOWN,100%,1/1 (5000),-1.4705882352941124
MEGA,±2.9%,5,3,+,1_Days_Up,Trend,🔴 DOWN,57%,121/210 (2960),0.0196301355199474
MEGA,±2.9%,5,3,-,1_Days_Down,Trend,🟢 UP,59%,78/131 (2960),0.3375324798792367
MEGA,±2.9%,5,3,++,2_Days_Up,Trend,🔴 DOWN,63%,21/33 (2960),-0.1660027775820438
MEGA,±2.9%,5,3,+-,2D_Reversal_Down,Reversal,🟢 UP,52%,9/17 (2960),0.092701448144143
MEGA,±2.9%,5,3,-+,2D_Reversal_Up,Reversal,🔴 DOWN,55%,10/18 (2960),-0.1065877424762238
MEGA,±2.9%,5,3,--,2_Days_Down,Trend,🟢 UP,66%,8/12 (2960),0.2069484182033633
MEGA,±2.9%,5,3,+++,3_Days_Up,Trend,🟢 UP,50%,4/8 (2960),0.0679170814445309
MEGA,±2.9%,5,3,++-,3D_Reversal_Down,Reversal,🔴 DOWN,60%,3/5 (2960),-0.4343617664851806
MEGA,±2.9%,5,3,+-+,3D_Mixed_+-+,Mixed,🟢 UP,100%,1/1 (2960),3.773584905660377
MEGA,±2.9%,5,3,+--,3D_Reversal_Down,Reversal,🔴 DOWN,100%,1/1 (2960),-6.214689265536721
MEGA,±2.9%,5,3,-++,3D_Reversal_Up,Reversal,🔴 DOWN,100%,2/2 (2960),-0.618800618800619
MEGA,±2.9%,5,3,-+-,3D_Mixed_-+-,Mixed,🟢 UP,100%,2/2 (2960),1.1173533083645402
MEGA,±2.9%,5,3,--+,3D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (2960),-0.0406636304489282
MEGA,±2.9%,5,3,---,3_Days_Down,Trend,🔴 DOWN,100%,1/1 (2960),-1.8072289156626509
MEGA,±2.9%,5,3,++++,4_Days_Up,Trend,🟢 UP,50%,1/2 (2960),-0.3859348198970824
MEGA,±2.9%,5,3,+++-,4D_Reversal_Down,Reversal,🟢 UP,100%,1/1 (2960),0.952380952380949
MEGA,±2.9%,5,3,+-++,4D_Mixed_+-++,Mixed,🟢 UP,0%,0/0 (2960),0.0
MEGA,±2.9%,5,3,+---,4D_Reversal_Down,Reversal,🔴 DOWN,100%,1/1 (2960),-1.8072289156626509
MEGA,±2.9%,5,3,+++++,Streak_Up_5,Breakout,🔴 DOWN,100%,1/1 (2960),-4.545454545454541
NEX,±4.6%,3,4,+,1_Days_Up,Trend,🔴 DOWN,60%,141/235 (4983),-0.2523918233614519
NEX,±4.6%,3,4,-,1_Days_Down,Trend,🟢 UP,57%,113/196 (4983),0.7047609918539264
NEX,±4.6%,3,4,++,2_Days_Up,Trend,🔴 DOWN,63%,21/33 (4983),-0.7778846913555366
NEX,±4.6%,3,4,+-,2D_Reversal_Down,Reversal,🔴 DOWN,53%,15/28 (4983),-0.0911908793055477
NEX,±4.6%,3,4,-+,2D_Reversal_Up,Reversal,🔴 DOWN,70%,21/30 (4983),-1.0146326265051626
NEX,±4.6%,3,4,--,2_Days_Down,Trend,🟢 UP,72%,21/29 (4983),1.868685277493116
NEX,±4.6%,3,4,+++,3_Days_Up,Trend,🔴 DOWN,75%,3/4 (4983),-3.766388836964898
NEX,±4.6%,3,4,++-,3D_Reversal_Down,Reversal,🔴 DOWN,60%,3/5 (4983),0.869942233501959
NEX,±4.6%,3,4,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,66%,2/3 (4983),-0.1935978531723299
NEX,±4.6%,3,4,+--,3D_Reversal_Down,Reversal,🟢 UP,80%,4/5 (4983),4.877841173194879
NEX,±4.6%,3,4,-++,3D_Reversal_Up,Reversal,🔴 DOWN,66%,4/6 (4983),-1.626870623432941
NEX,±4.6%,3,4,-+-,3D_Mixed_-+-,Mixed,🟢 UP,50%,2/4 (4983),-0.1968972439306049
NEX,±4.6%,3,4,--+,3D_Reversal_Up,Reversal,🔴 DOWN,85%,6/7 (4983),-4.494348215154277
NEX,±4.6%,3,4,---,3_Days_Down,Trend,🟢 UP,80%,4/5 (4983),7.026365820711919
NEX,±4.6%,3,4,+++-,4D_Reversal_Down,Reversal,🔴 DOWN,100%,1/1 (4983),-3.030553945516279
NEX,±4.6%,3,4,++-+,4D_Mixed_++-+,Mixed,🟢 UP,100%,1/1 (4983),5.8510638297872175
NEX,±4.6%,3,4,++--,4D_Reversal_Down,Reversal,🟢 UP,100%,1/1 (4983),5.47945205479452
NEX,±4.6%,3,4,+-++,4D_Mixed_+-++,Mixed,🟢 UP,100%,1/1 (4983),0.5025125628140836
NEX,±4.6%,3,4,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,100%,1/1 (4983),-4.255319148936154
NEX,±4.6%,3,4,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,100%,2/2 (4983),-7.830491791100213
NEX,±4.6%,3,4,-++-,4D_Mixed_-++-,Mixed,🟢 UP,100%,1/1 (4983),2.4390243902439046
NEX,±4.6%,3,4,--+-,4D_Mixed_--+-,Mixed,🟢 UP,66%,2/3 (4983),1.0246452284508414
NEX,±4.6%,3,4,---+,4D_Reversal_Up,Reversal,🔴 DOWN,100%,1/1 (4983),-1.8867924528301767
NEX,±4.6%,3,4,----,4_Days_Down,Trend,🟢 UP,100%,1/1 (4983),4.054054054054057
ONEE,±2.0%,3,4,+,1_Days_Up,Trend,🔴 DOWN,60%,79/130 (1024),-0.2972058874629094
ONEE,±2.0%,3,4,-,1_Days_Down,Trend,🟢 UP,50%,70/139 (1024),-0.0501033415674031
ONEE,±2.0%,3,4,++,2_Days_Up,Trend,🔴 DOWN,77%,14/18 (1024),-1.0146651104909463
ONEE,±2.0%,3,4,+-,2D_Reversal_Down,Reversal,🟢 UP,65%,13/20 (1024),0.957097180295314
ONEE,±2.0%,3,4,-+,2D_Reversal_Up,Reversal,🔴 DOWN,56%,14/25 (1024),0.3595286856632501
ONEE,±2.0%,3,4,--,2_Days_Down,Trend,🔴 DOWN,55%,15/27 (1024),-0.1710954545146669
ONEE,±2.0%,3,4,+++,3_Days_Up,Trend,🔴 DOWN,100%,1/1 (1024),-1.4423076923077094
ONEE,±2.0%,3,4,++-,3D_Reversal_Down,Reversal,🟢 UP,50%,2/4 (1024),1.3290102928260772
ONEE,±2.0%,3,4,+-+,3D_Mixed_+-+,Mixed,🟢 UP,62%,5/8 (1024),0.1797876656473782
ONEE,±2.0%,3,4,+--,3D_Reversal_Down,Reversal,🟢 UP,50%,2/4 (1024),-0.9802867641645618
ONEE,±2.0%,3,4,-++,3D_Reversal_Up,Reversal,🔴 DOWN,71%,5/7 (1024),-1.341904608062071
ONEE,±2.0%,3,4,-+-,3D_Mixed_-+-,Mixed,🟢 UP,100%,5/5 (1024),2.000089158040708
ONEE,±2.0%,3,4,--+,3D_Reversal_Up,Reversal,🔴 DOWN,80%,4/5 (1024),-1.2888586669007496
ONEE,±2.0%,3,4,---,3_Days_Down,Trend,🔴 DOWN,75%,3/4 (1024),-0.889164440660748
ONEE,±2.0%,3,4,++-+,4D_Mixed_++-+,Mixed,🟢 UP,100%,1/1 (1024),0.8510638297872353
ONEE,±2.0%,3,4,+-++,4D_Mixed_+-++,Mixed,🔴 DOWN,75%,3/4 (1024),-2.030514201245909
ONEE,±2.0%,3,4,+-+-,4D_Reversal_Down,Reversal,🟢 UP,100%,2/2 (1024),0.5804228556135382
ONEE,±2.0%,3,4,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,100%,1/1 (1024),-1.4423076923077094
ONEE,±2.0%,3,4,+---,4D_Reversal_Down,Reversal,🔴 DOWN,100%,1/1 (1024),-1.6129032258064613
ONEE,±2.0%,3,4,-++-,4D_Mixed_-++-,Mixed,🟢 UP,50%,1/2 (1024),1.934523809523808
ONEE,±2.0%,3,4,-+-+,4D_Reversal_Up,Reversal,🟢 UP,66%,2/3 (1024),0.1467833563641922
ONEE,±2.0%,3,4,--+-,4D_Mixed_--+-,Mixed,🟢 UP,100%,1/1 (1024),2.4539877300613577
ONEE,±2.0%,3,4,----,4_Days_Down,Trend,🔴 DOWN,100%,1/1 (1024),-1.851851851851849
ORI,±2.5%,4,4,+,1_Days_Up,Trend,🔴 DOWN,55%,152/275 (2504),0.3781247740055416
ORI,±2.5%,4,4,-,1_Days_Down,Trend,🟢 UP,51%,136/264 (2504),0.0448376609092252
ORI,±2.5%,4,4,++,2_Days_Up,Trend,🔴 DOWN,52%,28/53 (2504),0.6042713691373116
ORI,±2.5%,4,4,+-,2D_Reversal_Down,Reversal,🟢 UP,52%,19/36 (2504),0.3537303419067348
ORI,±2.5%,4,4,-+,2D_Reversal_Up,Reversal,🔴 DOWN,54%,28/51 (2504),0.8071855690625277
ORI,±2.5%,4,4,--,2_Days_Down,Trend,🟢 UP,57%,29/50 (2504),0.108091071844905
ORI,±2.5%,4,4,+++,3_Days_Up,Trend,🔴 DOWN,66%,8/12 (2504),-0.3241645628052855
ORI,±2.5%,4,4,++-,3D_Reversal_Down,Reversal,🟢 UP,80%,4/5 (2504),1.4564704237117476
ORI,±2.5%,4,4,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,87%,7/8 (2504),-2.1234344656647206
ORI,±2.5%,4,4,+--,3D_Reversal_Down,Reversal,🔴 DOWN,85%,6/7 (2504),-2.5328701457628
ORI,±2.5%,4,4,-++,3D_Reversal_Up,Reversal,🟢 UP,77%,7/9 (2504),2.163705446592062
ORI,±2.5%,4,4,-+-,3D_Mixed_-+-,Mixed,🟢 UP,60%,6/10 (2504),0.8033238119530571
ORI,±2.5%,4,4,--+,3D_Reversal_Up,Reversal,🔴 DOWN,53%,8/15 (2504),0.4126949542982032
ORI,±2.5%,4,4,---,3_Days_Down,Trend,🟢 UP,72%,8/11 (2504),1.996569630558297
ORI,±2.5%,4,4,++++,4_Days_Up,Trend,🔴 DOWN,100%,1/1 (2504),-0.6249999999999978
ORI,±2.5%,4,4,+++-,4D_Reversal_Down,Reversal,🟢 UP,66%,2/3 (2504),0.4912606280765434
ORI,±2.5%,4,4,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,100%,2/2 (2504),-2.3376938313475315
ORI,±2.5%,4,4,+-+-,4D_Reversal_Down,Reversal,🟢 UP,100%,3/3 (2504),2.843642528205943
ORI,±2.5%,4,4,+---,4D_Reversal_Down,Reversal,🟢 UP,50%,1/2 (2504),-0.174371294609991
ORI,±2.5%,4,4,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,75%,3/4 (2504),-1.5425705978008493
ORI,±2.5%,4,4,-+-+,4D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (2504),-0.244987204435502
ORI,±2.5%,4,4,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,100%,1/1 (2504),-3.8288288288288266
ORI,±2.5%,4,4,--++,4D_Reversal_Up,Reversal,🟢 UP,100%,2/2 (2504),3.1746031944444253
ORI,±2.5%,4,4,--+-,4D_Mixed_--+-,Mixed,🟢 UP,66%,2/3 (2504),0.3287273367364923
ORI,±2.5%,4,4,---+,4D_Reversal_Up,Reversal,🟢 UP,66%,4/6 (2504),2.614969695285588
ORI,±2.5%,4,4,----,4_Days_Down,Trend,🟢 UP,100%,2/2 (2504),5.942132950741275
PLANB,±4.8%,3,2,+,1_Days_Up,Trend,🔴 DOWN,54%,44/81 (2657),0.0659194639400947
PLANB,±4.8%,3,2,-,1_Days_Down,Trend,🔴 DOWN,50%,27/53 (2657),-0.1921258142812389
PLANB,±4.8%,3,2,++,2_Days_Up,Trend,🔴 DOWN,66%,6/9 (2657),-0.9786563521195168
PLANB,±4.8%,3,2,+-,2D_Reversal_Down,Reversal,🔴 DOWN,66%,2/3 (2657),-1.9609871285418383
PLANB,±4.8%,3,2,-+,2D_Reversal_Up,Reversal,🔴 DOWN,66%,2/3 (2657),0.7931066741972784
PLANB,±4.8%,3,2,--,2_Days_Down,Trend,🟢 UP,60%,3/5 (2657),2.5982446283067877
PLANB,±4.8%,3,2,+++,3_Days_Up,Trend,🔴 DOWN,100%,1/1 (2657),-2.666666606641388
PLANB,±4.8%,3,2,++-,3D_Reversal_Down,Reversal,🟢 UP,100%,1/1 (2657),3.9215686274509887
PLANB,±4.8%,3,2,+--,3D_Reversal_Down,Reversal,🔴 DOWN,100%,1/1 (2657),-3.7878788906408944
PLANB,±4.8%,3,2,-++,3D_Reversal_Up,Reversal,🔴 DOWN,100%,1/1 (2657),-3.720930338802808
PLANB,±4.8%,3,2,--+,3D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (2657),2.6182313841852656
PR9,±3.4%,3,2,+,1_Days_Up,Trend,🔴 DOWN,55%,44/79 (1756),0.1438919177403447
PR9,±3.4%,3,2,-,1_Days_Down,Trend,🟢 UP,61%,29/47 (1756),0.138020788922459
PR9,±3.4%,3,2,++,2_Days_Up,Trend,🔴 DOWN,66%,8/12 (1756),-0.8785495587697469
PR9,±3.4%,3,2,+-,2D_Reversal_Down,Reversal,🟢 UP,60%,3/5 (1756),-0.1157365965872969
PR9,±3.4%,3,2,-+,2D_Reversal_Up,Reversal,🟢 UP,80%,4/5 (1756),1.9838343701709824
PR9,±3.4%,3,2,--,2_Days_Down,Trend,🟢 UP,75%,3/4 (1756),0.673352559564262
PR9,±3.4%,3,2,+++,3_Days_Up,Trend,🔴 DOWN,100%,1/1 (1756),-3.3333333333333326
PR9,±3.4%,3,2,++-,3D_Reversal_Down,Reversal,🔴 DOWN,100%,1/1 (1756),-5.035971223021585
PR9,±3.4%,3,2,+--,3D_Reversal_Down,Reversal,🟢 UP,100%,1/1 (1756),1.5151515151515138
PR9,±3.4%,3,2,-++,3D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (1756),-0.5169734640210422
PSL,±2.0%,7,5,+,1_Days_Up,Trend,🔴 DOWN,51%,435/842 (5000),0.3444809894580386
PSL,±2.0%,7,5,-,1_Days_Down,Trend,🔴 DOWN,51%,426/835 (5000),-0.2113301580698839
PSL,±2.0%,7,5,++,2_Days_Up,Trend,🔴 DOWN,50%,106/210 (5000),0.5709203537278279
PSL,±2.0%,7,5,+-,2D_Reversal_Down,Reversal,🟢 UP,50%,89/176 (5000),-0.2028028416271493
PSL,±2.0%,7,5,-+,2D_Reversal_Up,Reversal,🟢 UP,51%,97/188 (5000),0.5617008259332862
PSL,±2.0%,7,5,--,2_Days_Down,Trend,🟢 UP,51%,108/210 (5000),0.0611027602424265
PSL,±2.0%,7,5,+++,3_Days_Up,Trend,🟢 UP,53%,34/63 (5000),0.804363688558751
PSL,±2.0%,7,5,++-,3D_Reversal_Down,Reversal,🟢 UP,53%,26/49 (5000),-0.1391958677424564
PSL,±2.0%,7,5,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,52%,21/40 (5000),0.6632363567065794
PSL,±2.0%,7,5,+--,3D_Reversal_Down,Reversal,🔴 DOWN,51%,20/39 (5000),0.2294715369791453
PSL,±2.0%,7,5,-++,3D_Reversal_Up,Reversal,🔴 DOWN,61%,32/52 (5000),0.1866643394655374
PSL,±2.0%,7,5,-+-,3D_Mixed_-+-,Mixed,🟢 UP,60%,23/38 (5000),0.1760601177068709
PSL,±2.0%,7,5,--+,3D_Reversal_Up,Reversal,🔴 DOWN,58%,32/55 (5000),-0.0456125049693006
PSL,±2.0%,7,5,---,3_Days_Down,Trend,🟢 UP,55%,27/49 (5000),0.1597790017708509
PSL,±2.0%,7,5,++++,4_Days_Up,Trend,🟢 UP,61%,13/21 (5000),1.1375818090328222
PSL,±2.0%,7,5,+++-,4D_Reversal_Down,Reversal,🔴 DOWN,58%,10/17 (5000),-1.025822377161979
PSL,±2.0%,7,5,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,75%,9/12 (5000),-1.0522421819075922
PSL,±2.0%,7,5,++--,4D_Reversal_Down,Reversal,🟢 UP,50%,5/10 (5000),0.7309642276616487
PSL,±2.0%,7,5,+-++,4D_Mixed_+-++,Mixed,🔴 DOWN,57%,8/14 (5000),-0.4829621201654162
PSL,±2.0%,7,5,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,55%,5/9 (5000),-0.551493151788155
PSL,±2.0%,7,5,+--+,4D_Mixed_+--+,Mixed,🟢 UP,54%,6/11 (5000),0.3389726943865562
PSL,±2.0%,7,5,+---,4D_Reversal_Down,Reversal,🟢 UP,50%,4/8 (5000),-0.8274798604728396
PSL,±2.0%,7,5,-+++,4D_Reversal_Up,Reversal,🟢 UP,53%,7/13 (5000),-0.0659416432122485
PSL,±2.0%,7,5,-++-,4D_Mixed_-++-,Mixed,🟢 UP,57%,8/14 (5000),0.8249462027155218
PSL,±2.0%,7,5,-+-+,4D_Reversal_Up,Reversal,🟢 UP,72%,8/11 (5000),2.7925100071988584
PSL,±2.0%,7,5,-+--,4D_Mixed_-+--,Mixed,🟢 UP,55%,5/9 (5000),0.8846197912352107
PSL,±2.0%,7,5,--++,4D_Reversal_Up,Reversal,🔴 DOWN,76%,10/13 (5000),-1.175090838440406
PSL,±2.0%,7,5,--+-,4D_Mixed_--+-,Mixed,🟢 UP,53%,7/13 (5000),0.1292132049063399
PSL,±2.0%,7,5,---+,4D_Reversal_Up,Reversal,🔴 DOWN,64%,9/14 (5000),0.0552577777440505
PSL,±2.0%,7,5,----,4_Days_Down,Trend,🟢 UP,61%,8/13 (5000),1.445993090377402
PSL,±2.0%,7,5,+++++,Streak_Up_5,Breakout,🟢 UP,71%,5/7 (5000),0.5371065744102455
PSL,±2.0%,7,5,-----,Streak_Down_5,Breakout,🟢 UP,100%,3/3 (5000),5.587325686009903
PSL,±2.0%,7,5,++++++,Streak_Up_6,Breakout,🟢 UP,100%,2/2 (5000),2.5694444444444464
PSL,±2.0%,7,5,+++++++,Streak_Up_7,Breakout,🟢 UP,100%,1/1 (5000),1.041666666666674
PTG,±3.0%,3,3,+,1_Days_Up,Trend,🔴 DOWN,55%,145/260 (3079),-0.0425031667339285
PTG,±3.0%,3,3,-,1_Days_Down,Trend,🟢 UP,52%,106/202 (3079),0.0459738247891506
PTG,±3.0%,3,3,++,2_Days_Up,Trend,🔴 DOWN,63%,21/33 (3079),-0.3721929686169836
PTG,±3.0%,3,3,+-,2D_Reversal_Down,Reversal,🟢 UP,50%,11/22 (3079),-0.9705406763922648
PTG,±3.0%,3,3,-+,2D_Reversal_Up,Reversal,🟢 UP,50%,15/30 (3079),-0.1262260414473495
PTG,±3.0%,3,3,--,2_Days_Down,Trend,🟢 UP,64%,22/34 (3079),0.667815899045044
PTG,±3.0%,3,3,+++,3_Days_Up,Trend,🔴 DOWN,100%,3/3 (3079),-5.422477148129615
PTG,±3.0%,3,3,++-,3D_Reversal_Down,Reversal,🔴 DOWN,66%,2/3 (3079),-0.9069546814566148
PTG,±3.0%,3,3,+-+,3D_Mixed_+-+,Mixed,🟢 UP,50%,1/2 (3079),-0.5562927426763231
PTG,±3.0%,3,3,+--,3D_Reversal_Down,Reversal,🔴 DOWN,62%,5/8 (3079),-1.8498747404730131
PTG,±3.0%,3,3,-++,3D_Reversal_Up,Reversal,🔴 DOWN,100%,4/4 (3079),-1.228345466753994
PTG,±3.0%,3,3,-+-,3D_Mixed_-+-,Mixed,🟢 UP,50%,3/6 (3079),-0.9420882155318095
PTG,±3.0%,3,3,--+,3D_Reversal_Up,Reversal,🟢 UP,87%,7/8 (3079),2.2899069032923816
PTG,±3.0%,3,3,---,3_Days_Down,Trend,🟢 UP,85%,6/7 (3079),2.961461260361125
QH,±1.6%,6,6,+,1_Days_Up,Trend,🔴 DOWN,57%,414/720 (5000),0.0495045549421907
QH,±1.6%,6,6,-,1_Days_Down,Trend,🟢 UP,54%,394/718 (5000),0.0981349197422601
QH,±1.6%,6,6,++,2_Days_Up,Trend,🔴 DOWN,58%,96/164 (5000),0.1162315429044208
QH,±1.6%,6,6,+-,2D_Reversal_Down,Reversal,🟢 UP,55%,89/160 (5000),0.1622245409207055
QH,±1.6%,6,6,-+,2D_Reversal_Up,Reversal,🟢 UP,50%,91/182 (5000),0.1971117427753782
QH,±1.6%,6,6,--,2_Days_Down,Trend,🟢 UP,55%,99/179 (5000),0.2516048291031149
QH,±1.6%,6,6,+++,3_Days_Up,Trend,🔴 DOWN,64%,22/34 (5000),-0.0256434867227461
